credit_id,department,gender,crew_id,job,name,profile_part
52fe482ec3a368484e0ece47,Writing,2,562582,Screenplay,Carl Lindbergh,
52fe482ec3a368484e0ece27,Directing,2,562582,Director,Carl Lindbergh,
52fe482ec3a368484e0ece4d,Editing,2,562582,Editor,Carl Lindbergh,
52fe482ec3a368484e0ece41,Production,2,562582,Producer,Carl Lindbergh,
52fe482ec3a368484e0ece53,Sound,2,1015710,Original Music Composer,Peter Scartabello,
52fe482ec3a368484e0ece59,Camera,0,1170275,Director of Photography,John Grove,
547a405592514146b700004c,Writing,2,564,Screenplay,Richard Linklater,/wNijRefhQCp0BkNqM5qhhdazDgx.jpg
52fe461bc3a36847f80ecfa9,Directing,2,564,Director,Richard Linklater,/wNijRefhQCp0BkNqM5qhhdazDgx.jpg
547a406ec3a368737f0006f9,Writing,0,1198263,Screenplay,Clark Walker,
547a4060925141276900068f,Writing,0,1381993,Screenplay,Claude Stanush,
52fe4477c3a368484e024b01,Production,2,84348,Producer,Jason Blum,
52fe4477c3a368484e024ae9,Writing,2,90591,Screenplay,Oren Peli,/2ErEEBPbjnLHtRTZqxgnRHUYcoH.jpg
52fe4477c3a368484e024afb,Directing,2,90591,Director,Oren Peli,/2ErEEBPbjnLHtRTZqxgnRHUYcoH.jpg
52fe4477c3a368484e024b25,Camera,2,90591,Director of Photography,Oren Peli,/2ErEEBPbjnLHtRTZqxgnRHUYcoH.jpg
52fe4477c3a368484e024b2b,Editing,2,90591,Editor,Oren Peli,/2ErEEBPbjnLHtRTZqxgnRHUYcoH.jpg
52fe4477c3a368484e024b07,Production,2,90591,Producer,Oren Peli,/2ErEEBPbjnLHtRTZqxgnRHUYcoH.jpg
52fe4477c3a368484e024b31,Production,2,90591,Casting,Oren Peli,/2ErEEBPbjnLHtRTZqxgnRHUYcoH.jpg
52fe4477c3a368484e024b13,Production,0,995456,Executive Producer,Steven Schneider,
52fe4477c3a368484e024b19,Production,1,1030966,Line Producer,Jeanette Brill,
52fe4477c3a368484e024b0d,Production,0,1125683,Producer,Amir Zbeda,
52fe4477c3a368484e024b1f,Production,2,1125685,Line Producer,Rick Osako,
52fe497fc3a36847f819d225,Directing,2,4415,Director,Federico Fellini,/iNuDmm889WbZDK4k0qxsjeNnNhV.jpg
52fe497fc3a36847f819d22b,Writing,2,4415,Screenplay,Federico Fellini,/iNuDmm889WbZDK4k0qxsjeNnNhV.jpg
52fe497fc3a36847f819d24d,Writing,0,937244,Writer,Ermanno Cavazzoni,
52fe497fc3a36847f819d253,Sound,2,9245,Original Music Composer,Nicola Piovani,/1TY1fOqJiv3KqxQdVyUdbMqwabM.jpg
52fe497fc3a36847f819d25f,Production,0,120099,Executive Producer,Bruno Altissimi,
52fe497fc3a36847f819d265,Production,0,136392,Executive Producer,Ritza Brown,
52fe497fc3a36847f819d26b,Production,2,32309,Producer,Mario Cecchi Gori,/vXszJw9m6Iifr6pKROKo1yIDjxm.jpg
52fe497fc3a36847f819d271,Production,0,57301,Producer,Vittorio Cecchi Gori,/84qBljbXDIv8FgKnIKMkoPacShX.jpg
52fe497fc3a36847f819d277,Production,0,54740,Producer,André Djaoui,
52fe497fc3a36847f819d27d,Production,0,52389,Executive Producer,Maurizio Pastrovich,
52fe497fc3a36847f819d283,Production,0,120100,Executive Producer,Claudio Saraceni,
564c5fbfc3a3682a1a001876,Camera,2,2361,Director of Photography,Tonino Delli Colli,/eZiIxNxmEJPLWsGokFX98IcgdF2.jpg
587d6118c3a3684a4a020bf0,Directing,1,1740212,Script Supervisor,Norma Giacchero,
5406d3950e0a2618890009dd,Directing,2,1108,Director,Shane Black,/lEyKmYizNVNLsOEgeaPFwX9MZoA.jpg
5406d3d40e0a261882000a16,Writing,2,1108,Writer,Shane Black,/lEyKmYizNVNLsOEgeaPFwX9MZoA.jpg
5406d3e20e0a261896000a61,Writing,0,1182718,Writer,Anthony Bagarozzi,
5786d084925141139c0002d3,Sound,2,9039,Original Music Composer,John Ottman,/AlYg0cVHpwlTR4wY1iIy9gAsPKx.jpg
5786d08f92514113e50002f7,Sound,2,225635,Original Music Composer,David Buckley,/zT3Sn8jeClZvx1soIqMGswcIn8q.jpg
5786d0bdc3a36842bf00038c,Camera,2,1301,Director of Photography,Philippe Rousselot,
57995af8c3a36835dd00004c,Editing,2,13245,Editor,Joel Negron,
57995b06c3a36874e90082ed,Production,1,7232,Casting,Sarah Finn,
57995b129251412345004206,Art,0,5438,Production Design,Richard Bridgland,
57995b2a9251416e44000071,Art,0,1657675,Art Direction,David Utley,
57995b36c3a368363f000062,Art,1,75391,Set Decoration,Danielle Berman,
57995b42c3a3682bfd0040ac,Costume & Make-Up,1,6209,Costume Design,Kym Barrett,
57995b579251412348003fa8,Production,2,1091,Producer,Joel Silver,/9BUSlPpIAEQYtRdzVrSXaivld04.jpg
57995b70c3a36838a5000011,Production,0,1130038,Co-Producer,Aaron Auch,
57995b7c9251416e44000090,Production,2,78196,Co-Producer,Ethan Erwin,
57995b8cc3a3682bfd0040c2,Production,0,1182718,Executive Producer,Anthony Bagarozzi,
57995b9cc3a36835a700008e,Production,0,1024274,Executive Producer,Ken Kao,
57995baac3a36874e900832d,Production,0,1558221,Executive Producer,Michael J. Malone,
57995bb8c3a36835600000c6,Production,0,62683,Executive Producer,Hal Sadoff,
579ac63dc3a3687e63003820,Crew,1,1383482,Stunts,Jennifer Cocker,/nSqOpAMjjZEL7OVthdbqAiI8kb4.jpg
5877ce8c925141103500a2b9,Directing,1,1262129,Script Supervisor,Luca Kouimelis,
5877cece925141104100a619,Directing,1,1407902,Script Supervisor,Julia Tasker,
5948525f9251413fb6046b20,Art,2,1417415,Property Master,Mychael Bates,/zAd2KMqGI8gm8O1bgre3eL8sH9p.jpg
57160b8692514149200013a8,Sound,2,2214,Original Music Composer,Paul Haslinger,/b1mV6xXtOuPHs0CLVpikVnRQJut.jpg
52fe43549251416c7500c2f1,Production,0,7227,Producer,Hal Lieberman,
548cd177c3a36820b5002e26,Camera,2,3115,Director of Photography,Andrzej Sekula,
57160baf9251414b41002512,Camera,1,9360,Still Photographer,Suzanne Tenner,
538314af0e0a2624c700c3f2,Art,2,11877,Production Design,Jon Gary Steele,
52fe43549251416c7500c321,Production,2,13061,Casting,David Rapaport,
538314980e0a2657cd004e78,Editing,2,21271,Editor,Armen Minasian,
52fe43549251416c7500c2e5,Directing,2,41671,Director,Nimród Antal,/rI5DZmGXhZcNYaREK9vy2khqm1o.jpg
52fe43549251416c7500c31b,Production,1,59932,Casting,Lindsey Hayes Kroeger,
5383153fc3a36805a1008269,Costume & Make-Up,1,60157,Costume Design,Maya Lieberman,
52fe43549251416c7500c2eb,Production,1,64783,Producer,Stacy Cramer,
52fe43549251416c7500c2f7,Production,2,64784,Producer,Brian Paschal,
52fe43549251416c7500c2fd,Writing,2,64785,Screenplay,Mark L. Smith,
53831527c3a36805a80080de,Art,0,65736,Set Decoration,Traci Kirshbaum,
538314fdc3a368737d003725,Art,2,112521,Art Direction,Chris Cornwell,
5383155fc3a36805a80080e8,Costume & Make-Up,0,1324453,Costume Supervisor,Heidi Higginbotham,
57160bd492514146c8003665,Sound,2,1404546,Music Editor,Brian Richards,
57160cbb92514149200013d8,Camera,2,1408357,Steadicam Operator,Henry Tirl,
57160ca692514149200013d5,Editing,2,1409246,First Assistant Editor,David Reale,
57160b9fc3a368673d00e33e,Directing,1,1492941,Script Supervisor,Patricia A. Fullerton,
52fe4c9cc3a36847f82369fd,Writing,2,18866,Characters,Jack Kirby,/xLVSa7mX1BCyVoKD2wyRGEQXj8M.jpg
52fe4c9cc3a36847f8236a03,Writing,2,7624,Characters,Stan Lee,/dTr2gJPL7jELKVkcjtoNx80uVKR.jpg
52fe4c9cc3a36847f8236a0f,Writing,0,1147923,Screenplay,Jeremy Slater,
52fe4c9cc3a36847f8236a2d,Production,0,120606,Producer,Gregory Goodman,
52fe4c9cc3a36847f8236a33,Crew,2,87172,Creative Consultant,Mark Millar,/a7yrmhp9msWEu5LIjCSSCSpm1YJ.jpg
52fe4c9cc3a36847f8236a39,Production,2,957,Producer,Matthew Vaughn,/Dnbz3B7yy4u0abixuD5LakZgsy.jpg
54067dc70e0a26373000066a,Production,2,11092,Producer,Simon Kinberg,/yXlDADc2rLEMLTFZAw9irqXMq2J.jpg
5511c975c3a3681db200e59c,Writing,2,934803,Screenplay,Josh Trank,
54067d440e0a263737000635,Writing,2,11092,Screenplay,Simon Kinberg,/yXlDADc2rLEMLTFZAw9irqXMq2J.jpg
54067dd40e0a263737000653,Production,2,7624,Executive Producer,Stan Lee,/dTr2gJPL7jELKVkcjtoNx80uVKR.jpg
54eef667c3a3686d5800599b,Camera,2,94545,Director of Photography,Matthew Jensen,
5513036ec3a36801bb003d67,Directing,2,934803,Director,Josh Trank,
566e94bbc3a368535a00fd70,Editing,0,965383,Editor,Elliot Greenberg,
566e93a9925141664f00eb4c,Production,2,4017,Producer,Robert Kulzer,
566e93ea925141738300de86,Production,0,584598,Producer,Hutch Parker,
566e94ce925141738300dea7,Editing,0,1721,Editor,Stephen E. Rivkin,
566e94f792514125d3009c7e,Production,1,1720,Casting,Ronna Kress,/8LIqLvnE7EIWHC50j0gmSO275nR.jpg
566e9536c3a36833b600e491,Production,0,1333932,Casting,Elizabeth Coulon,
566e955492514125d3009c97,Production,0,1466537,Casting Associate,Hannah d'Angerio,
566e957ec3a368535a00fd99,Art,2,60579,Production Design,Chris Seagers,
566e95a5c3a3682e9800e691,Art,0,1200368,Art Direction,Tristan Paris Bourne,
566e95bac3a368535a00fda4,Art,0,66521,Art Direction,Douglas Cumming,
566e95d29251412dbc009beb,Art,0,1330889,Art Direction,Brian Kane,
566e95e3c3a36836b401189e,Art,2,958087,Art Direction,Miguel López-Castillo,
566e95f7925141738300dee5,Art,0,1357043,Art Direction,Clint Wallace,
566e961ec3a36833b600e4b2,Art,2,6055,Set Decoration,Victor J. Zolfo,
566e9643c3a3680e7300a802,Costume & Make-Up,2,12040,Costume Design,George L. Little,
566e96f0c3a368264700ea6f,Production,0,1548847,Researcher,Marlie Arnold,
566e9714c3a36833b600e4e3,Art,0,1355529,Art Department Coordinator,Carol Kiefer,
566e9733925141738300df18,Art,0,1413087,Art Department Coordinator,Carla S. Nemec,
566e9770c3a3680e7300a83b,Art,0,1548849,Conceptual Design,Zachary Berger,
566e97a5c3a36834c100ea29,Art,0,1439016,Construction Coordinator,Dale DeStefani,
566e98239251412dbc009c61,Costume & Make-Up,2,33284,Assistant Costume Designer,Daniel J. Lester,
566e9844925141664f00ec08,Costume & Make-Up,0,1321589,Costume Supervisor,Robert Q. Mathews,
566e98b1c3a36836b4011907,Costume & Make-Up,0,1410114,Set Costumer,Adriane Bennett,
566e98c8c3a3680e7300a875,Costume & Make-Up,0,1428227,Set Costumer,Tom Cummins,
566e98ec9251412dbc009c7b,Costume & Make-Up,0,1368882,Set Costumer,Tricia Yoo,
566e9926925141500100919a,Sound,0,63906,Music Editor,Curt Sobel,
566e994292514169e200f0d8,Sound,1,563736,Music Supervisor,Andrea von Foerster,
566e995f925141664f00ec34,Sound,2,1492753,Orchestrator,Jon Kull,
566e99749251412dbc009c9b,Sound,0,1548851,Orchestrator,Rossano Galante,
566e998ac3a36834c100ea6f,Sound,0,27910,Orchestrator,Richard Bronskill,
566e99a592514169e200f0eb,Crew,0,1548852,Armorer,Russell Cannon,
566e99d0925141738300df8d,Directing,0,1340919,Script Supervisor,Dug Rotstein,
566e99ef9251412dbc009caa,Crew,0,1530726,Armorer,Larry Zanoff,
566e9a26c3a36833b600e553,Production,0,1342054,Researcher,Joel Thingvall,
566e9acc925141664f00ec6b,Costume & Make-Up,0,1443032,Hair Department Head,Kimberley Spiteri,
566e9af6c3a3682e9800e786,Costume & Make-Up,2,12615,Key Hair Stylist,Laurel Van Dyke,
566e9b0992514125d3009dd3,Costume & Make-Up,0,1435575,Key Hair Stylist,Colette Slattery,
566e9b2992514125d3009dd9,Costume & Make-Up,0,91854,Makeup Department Head,Francisco X. Pérez,
566e9b3f92514150010091da,Costume & Make-Up,0,1316599,Makeup Artist,Dennis Liddiard,
566e9b5392514169e200f131,Costume & Make-Up,0,1548853,Makeup Artist,Lisa Rocco,
566e9bacc3a3682e9800e7a2,Crew,0,1548854,Carpenter,Arthur Kirk Martin,
566e9bdac3a3682e9800e7b4,Crew,0,1357058,Property Master,Andrew M. Siegel,
566e9e749251412dbc009d69,Sound,0,1399057,ADR & Dubbing,Jim Brookshire,
566e9edfc3a36836b40119f9,Sound,0,1548859,ADR & Dubbing,Justine Baker,
566e9f069251412dbc009d84,Sound,0,1367495,Boom Operator,Anthony Ortiz,
566e9f2b925141738300e076,Sound,0,1338372,Foley,Dan O'Connell,
566e9f6092514125d3009ea0,Sound,0,1367493,Foley,John T. Cucci,
566e9f81925141664f00ed41,Sound,2,113054,Sound Designer,Warren Hendriks,
566e9f9792514173ff012ed4,Sound,0,1340345,Sound Designer,Craig Henighan,
566e9fabc3a3682e9800e863,Sound,2,1401563,Sound Designer,Wayne Lemmer,
566e9fdd9251415001009295,Sound,0,1399061,Sound Editor,Benjamin Beardwood,
566e9ff9c3a368264700ebf1,Sound,0,1347740,Sound Re-Recording Mixer,Shayna Brown,
566ea010c3a36833b600e630,Sound,0,1389133,Sound Re-Recording Mixer,Will Files,
566ea02cc3a368535a00ffdc,Sound,0,113073,Sound Re-Recording Mixer,Paul Massey,
566ea044c3a3683f5600e8e5,Sound,0,1340345,Supervising Sound Editor,Craig Henighan,
566ea0e2c3a36836b4011a4e,Crew,0,1548867,CG Supervisor,Mikaël Damant-Sirois,
566ea102c3a36836b4011a57,Crew,0,1548869,CG Supervisor,Jérome Escobar,
566ea1539251415ec500ee4d,Crew,0,1548872,CG Supervisor,Owen Jones,
566ea1a7c3a36833b600e675,Visual Effects,0,1418380,Animation Director,Fabiano Petroni,
566ea1e3c3a368535a01003a,Crew,0,1548873,CG Supervisor,Sean Noel Walker,
566ea20192514125d3009f22,Visual Effects,0,1418377,Animation Director,Leon Woud,
566ea54ec3a368264700ece7,Camera,0,1404288,Camera Operator,Joseph V. Cicio,
566ea573c3a368264700eced,Camera,0,1400079,Camera Operator,Patrick B. O'Brien,
566ea596c3a3683f5600e9cc,Camera,0,1415632,Camera Operator,Daniel C. Gold,
566ea5c3c3a368264700ecf9,Camera,0,1437305,Camera Operator,Michael Applebaum,
566ea61192514173ff012fe4,Camera,0,1406780,Helicopter Camera,Brian Heller,
566ea64192514169e200f2e9,Camera,0,1399071,Helicopter Camera,Hans Bjerno,/tzeE3ATzHWyEQH32GYeGuSgr1xz.jpg
566ea65cc3a3680e7300aab5,Camera,2,1403415,Helicopter Camera,David B. Nowell,
566ea684c3a368535a010106,Camera,0,1442488,Steadicam Operator,Joseph Arena,
566ea6a9c3a36836b4011b0b,Camera,0,1355541,Steadicam Operator,Jason Ellson,
566ea6c8c3a36834c100ec67,Camera,0,1425828,Steadicam Operator,Brooks Robinson,
566ea703c3a368535a010117,Crew,0,9347,Second Unit Cinematographer,Paul Hughen,
566ea7479251415ec500ef3c,Camera,2,1391729,Still Photographer,Ben Rothstein,
566ea7c89251412dbc009ec9,Camera,0,1424180,Additional Photography,Jonathan Taylor,
566ea821925141738300e1e7,Lighting,0,1408360,Gaffer,Dan Riffel,
566ea88592514169e200f334,Camera,0,1548879,First Assistant Camera,Jimmy E. Jensen,
566ea8a3c3a368264700ed4f,Camera,2,108146,First Assistant Camera,Clyde E. Bryan,
566ea8c69251412dbc009eeb,Camera,0,1548880,First Assistant Camera,Ray Milazzo,
566ea908c3a3683f5600ea4f,Lighting,0,1548881,Rigging Gaffer,Andre Green,
566eaabbc3a3682e9800ea26,Crew,0,1391698,Stunt Coordinator,Brian Machleit,
566eadb4925141738300e2a3,Visual Effects,0,1548885,VFX Editor,Oleg Jiliba,
566eadd5c3a368264700ee14,Visual Effects,0,1548886,VFX Editor,Michel Raad,
566eaded92514150010094b3,Visual Effects,0,1548887,VFX Editor,Guillaume Poulin,
566eae4a9251415ec500f063,Visual Effects,0,1400563,Visual Effects Producer,Cari Thomas,
566eae6892514125d300a0f5,Visual Effects,0,1399313,Visual Effects Producer,Julia Neighly,
566eae8d92514173ff013137,Visual Effects,0,1367819,Visual Effects Producer,Marie-Cecile Dahan,
566eaf15c3a36833b600e86c,Editing,0,1377137,Digital Intermediate,Bruce Lomet,
566eaf3dc3a368264700ee4b,Editing,0,1548888,First Assistant Editor,Patrick J. Smith,
566eaf5cc3a3682e9800ead1,Editing,0,1400402,First Assistant Editor,Matt Tassone,
566ec99d92514125d300a54c,Visual Effects,0,1548928,Visual Effects Supervisor,Eli Jarra,
566ec9b8c3a3682e9800ef2a,Visual Effects,0,1403525,Visual Effects Supervisor,Kevin Scott Mack,/a6eWi1R0BwPMQkKZpLaxyu1rXGa.jpg
566ec9efc3a368264700f2ce,Visual Effects,0,1457329,Visual Effects Supervisor,Kevin Andrew Smith,
566eca0f92514173ff0135b3,Visual Effects,0,1548930,Visual Effects Supervisor,Blaine Lougheed,
566eca2bc3a36834c100f1fc,Visual Effects,0,1548931,Visual Effects Supervisor,Patrick Ledda,
566eca44c3a36833b600ecb3,Visual Effects,0,1418464,Visual Effects Supervisor,Sean Andrew Faden,
566eca61925141738300e790,Visual Effects,0,92473,Visual Effects Supervisor,Kenneth Nakada,
566eca7992514173ff0135c1,Visual Effects,0,1367821,Visual Effects Supervisor,François Dumoulin,
566ecac9c3a368264700f2e7,Crew,0,1399300,Visual Effects Editor,John Berri,
566ecae2c3a3683f5600f015,Crew,0,1548932,Visual Effects Editor,Jenna Barratt,
566ecaffc3a36833b600eccb,Crew,0,1548933,Visual Effects Editor,Christopher Collis,
566ecb31c3a36836b4012051,Crew,0,1548934,Visual Effects Editor,William Day,
566ecb49925141738300e7a4,Crew,0,1401896,Visual Effects Editor,James Meikle,
56abce609251417e1400386a,Crew,1,1165616,Stunts,Elena Sanchez,/qxS1tzR9uU9VTlp299HoFZrjA7P.jpg
56abce979251410e8f003336,Crew,0,1569801,Stunts,Guy Fernandez,
56abcec5c3a3681c54003672,Crew,0,1569802,Stunts,Kevin Abercrombie,
56bd041ac3a3681806000ab7,Crew,0,1576050,Production Office Assistant,Frank Reina,
570bd3a59251413c8a0002a1,Art,0,1327140,Supervising Art Director,Tom Frohling,
52fe46a9c3a36847f810b2c3,Directing,0,131884,Director,Cindy Kleine,
52fe4d619251416c751394fb,Directing,0,1136913,Director,Phie Ambo,
52fe4d619251416c75139501,Writing,0,1136913,Writer,Phie Ambo,
52fe4636c3a36847f80f2cc9,Directing,0,14674,Director,George Cukor,/s6OKrb7REayEl3NHAQVJXvD9KrX.jpg
52fe4636c3a36847f80f2d0d,Writing,2,20122,Story,Vera Caspary,/4IDukN98IC8pTgdlwGub2Nbe3wN.jpg
56c76e329251412454007787,Writing,2,69393,Writer,John Patrick,
5785158e92514138170043c1,Directing,0,105166,Director,Mudassar Aziz,
5785159ac3a3685ae0004bcc,Writing,0,105166,Writer,Mudassar Aziz,
59bf78f8c3a3682ff800f509,Sound,0,1890304,Music Director,Sohail Sen,
57bbdeb9c3a368356d00617d,Sound,2,1528,Music,George Fenton,/23V03rGdkvNgeiBwLodJzNKdhJC.jpg
57bbde9fc3a368356d006173,Camera,2,4376,Director of Photography,José Luis Alcaine,
57bbde049251415585002398,Directing,2,17167,Director,Andy Tennant,/9gK8xFzybwDnWENijTdDHiP4M6o.jpg
57bbdeda92514119c90057aa,Editing,2,55985,Editor,Tracey Wadmore-Smith,
57bbde3492514119c9005777,Writing,1,131846,Writer,Claudia Myers,
57bbde2192514119c900576c,Writing,0,1669333,Writer,Gary Kanew,
5982f90092514141b300bd09,Writing,2,2001,Novel,Erich Maria Remarque,/oIsz52RqWvyrlFonKFpEqO1XgaP.jpg
5982fae8925141433000bfd8,Crew,0,3357,Special Effects,Jack Cosgrove,
5982f9acc3a368349000c321,Editing,2,3099,Editor,William Reynolds,
5982f930c3a368349000c242,Camera,2,3637,Director of Photography,William H. Daniels,
5982fac7925141433c00bb88,Art,2,11489,Production Design,William Cameron Menzies,/qyRt9j1OxKTg1bnPPayh8WB6GRQ.jpg
5982fad8c3a36833f100b647,Art,2,13958,Art Direction,Jack Otterson,
52fe4e49c3a368484e2185bd,Directing,2,31497,Director,John Cromwell,/1osYpgUy3zABKeFRjyBX0K4qcY9.jpg
5982fb08c3a36833f100b684,Production,2,30252,Producer,Albert Lewin,
5982f913c3a36834c800adc3,Writing,2,72062,Screenplay,Talbot Jennings,
5982f926c3a368344900b7bc,Sound,0,135166,Original Music Composer,Louis Gruenberg,
5982faf8925141421200c068,Production,0,1021591,Producer,David L. Loew,
53bda34f0e0a261576002622,Directing,0,226223,Director,Knut Andersen,
53bda3550e0a26158200256c,Writing,0,226223,Writer,Knut Andersen,
53bda3620e0a26158f0024a9,Writing,0,1339700,Novel,Knut Faldbakken,
53bda3800e0a261585002560,Writing,0,1339700,Writer,Knut Faldbakken,
537f10d20e0a2624bd004466,Production,2,56032,Producer,Moshe Diamant,
537f11650e0a2624c70044ce,Production,1,59668,Casting,Shannon Makhanian,
537f11370e0a2624bd00446f,Editing,2,60521,Editor,William Yeh,
537f10ef0e0a2624c70044b8,Production,2,61921,Producer,Courtney Solomon,/hLZpb39CB97wwoLGfxgEDdyYq2s.jpg
52fe48569251416c91088cef,Directing,2,240735,Director,Antonio Negret,
52fe48569251416c91088cfd,Writing,2,840978,Writer,Michael Gilvary,
537f111f0e0a2624cb00429c,Camera,2,935296,Director of Photography,Yaron Levy,
537f11780e0a2624ba00407b,Art,2,935298,Production Design,Nate Jones,
537f12220e0a2624ba004095,Costume & Make-Up,1,935301,Costume Design,Kim Martínez,
537f11500e0a2624cb0042a1,Production,0,1099078,Casting,Brent Caballero,
537f11080e0a2624c000452a,Sound,0,1108486,Music,Christopher Westlake,
537f11b90e0a2624c0004539,Art,0,1170240,Art Direction,Michelle Jones,
537f124a0e0a2624b700464c,Costume & Make-Up,0,1319157,Costume Supervisor,Hannah Gates,
537f11ec0e0a2624ba00408c,Art,0,1323106,Set Decoration,Andrew W. Bofinger,
5780f361c3a36835b2005d6b,Crew,1,1332245,Stunts,Nancy Young,/45Ofa9fi7lCiYoe52SaC2mU6244.jpg
52fe4624c3a368484e080ff5,Directing,0,232711,Director,Alexandru Solomon,
56a22ef092514149bc00acb9,Directing,0,232216,Director,Carmen Marron,/6T8kabF2oQeIIIrHcjvWPOUkVvD.jpg
56a22ef8c3a36858c801221a,Writing,0,232216,Writer,Carmen Marron,/6T8kabF2oQeIIIrHcjvWPOUkVvD.jpg
56a22f029251415e670123fa,Writing,0,1066890,Writer,Hector Salinas,
56a22f26c3a36834130092a2,Editing,0,930627,Editor,Youssef Delara,
56a22f2d92514137d600a9c3,Editing,0,1145685,Editor,Jamie Cobb,
57b2fb5ac3a368316600458b,Camera,0,1056092,Director of Photography,Francisco Bulgarelli,
57b2fb6dc3a368384b00185b,Art,0,1576843,Production Design,Byron Scott Thomas,
57b2fb7cc3a36837d700188f,Production,0,1006695,Producer,Sandra Avila,
57b2fb8bc3a36837c2001d88,Sound,0,1566937,Original Music Composer,Brian Standefer,
57b2fb9fc3a36831660045aa,Production,0,232216,Producer,Carmen Marron,/6T8kabF2oQeIIIrHcjvWPOUkVvD.jpg
57b2fbab9251414e7a00468d,Production,0,1535770,Line Producer,Natalie Angel,
57b2fbb792514117d9001a23,Production,0,1666928,Associate Producer,Bonnie Emerson,
57b2fbc4c3a36837d70018b2,Production,0,1066890,Executive Producer,Hector Salinas,
57b2fbd09251414e1a004886,Production,0,1666929,Executive Producer,Betty Sullivan,
57b2fbde92514117d9001a36,Art,0,1666930,Art Direction,Andrea Doyle,
57b2fbeac3a368380a001d86,Costume & Make-Up,1,1097001,Costume Design,Ashlyn Angel,
57b2fbf7925141188f0019b3,Costume & Make-Up,0,1372203,Makeup Department Head,Jacenda Burkett,
551be730c3a368766c0031cd,Directing,0,1420294,Director,Alex Garcia Lopez,
551be79ec3a3687675002f63,Art,0,1319741,Production Design,Debbie Burton,
551be73ec3a368766c0031d2,Writing,2,13367,Writer,John Harrison,/bmogagcO9xpaxYFV2kHvFAcxWo2.jpg
551be786c3a368766c0031dd,Editing,1,2865,Editor,Tracy Granger,
551be745c3a368767d002e93,Production,2,13367,Executive Producer,John Harrison,/bmogagcO9xpaxYFV2kHvFAcxWo2.jpg
551be754c3a368766c0031d7,Production,0,56630,Executive Producer,Nigel Thomas,
551be761c3a3687682002a42,Production,0,56631,Producer,Charlotte Walls,
551be76ec3a3687675002f55,Sound,0,1448353,Original Music Composer,Al Hardiman,
551be77ac3a368767d002e9e,Camera,0,1424338,Director of Photography,Felix Wiedemann,
551be791c3a368766c0031e1,Production,0,1181409,Casting,Julie Harkin,
52fe435dc3a36847f804ecbf,Writing,2,4387,Screenplay,François Ozon,/zcrMs8YX5f89Ax2mEDCtaLvwKiE.jpg
52fe435dc3a36847f804ecb9,Directing,2,4387,Director,François Ozon,/zcrMs8YX5f89Ax2mEDCtaLvwKiE.jpg
52fe435dc3a36847f804ecc5,Production,2,4401,Producer,Olivier Delbosc,
52fe435dc3a36847f804eccb,Production,2,4402,Producer,Marc Missonnier,
52fe435dc3a36847f804ecd7,Editing,1,4405,Editor,Monica Coleman,
52fe435dc3a36847f804ecd1,Camera,0,26097,Director of Photography,Jeanne Lapoirie,
52fe435dc3a36847f804ecdd,Art,1,26098,Production Design,Katia Wyszkop,/pKoJs8TOm59C7DLIQAusGG0tDIh.jpg
52fe435dc3a36847f804ece3,Costume & Make-Up,1,26099,Costume Design,Pascaline Chavanne,
52fe45959251416c910376c7,Directing,0,113764,Director,Frank Ripploh,
5563aab0c3a36851cf002d8a,Writing,0,113764,Writer,Frank Ripploh,
52fe4ccd9251416c75126063,Directing,0,150184,Director,James Young,
58414f489251417d4d0059e7,Writing,0,150184,Writer,James Young,
58414f60c3a36865bf0057f1,Writing,0,1717302,Theatre Play,Alexandre Chatrian,
58414f71c3a36865c9005a2d,Writing,0,1717303,Theatre Play,Emile Erckmann,
58414f889251417d5f005b5c,Production,2,1347788,Producer,I.E. Chadwick,
58414f9bc3a36865b6005f8a,Camera,0,34342,Director of Photography,L. William O'Connell,
52fe4983c3a368484e12f419,Directing,0,1017712,Director,George Schnéevoigt,
564f6cbc9251414af5004889,Writing,0,1017712,Writer,George Schnéevoigt,
564f6cd2c3a368071b004acb,Writing,0,1538772,Novel,Jens Andreas Friis,
551310179251410445001bd0,Directing,2,971292,Director,Matthew Heineman,
56d9971ec3a36870ac00ffbe,Production,2,971292,Producer,Matthew Heineman,
56d99728c3a3682cef0118cf,Crew,2,971292,Cinematography,Matthew Heineman,
56d9973e925141391f00eaa4,Production,0,1586221,Producer,Tom Yellin,
56d99750c3a3681e44025506,Sound,0,1586222,Music,Jackson Greenberg,
56d99765925141340201ed60,Sound,0,62705,Music,H. Scott Salinas,
56d99775925141391f00eab3,Crew,0,1586223,Cinematography,Matt Porwoll,
56d99788925141429100a372,Editing,0,591401,Editor,Matthew Hamachek,
56d9979e92514162b700ac7e,Editing,2,971292,Editor,Matthew Heineman,
56d997b0925141429100a377,Editing,0,1586224,Editor,Bradley J. Ross,
56d997cbc3a3681e4402552b,Editing,0,959688,Editor,Pax Wassermann,
56d997df925141340201ed72,Sound,0,1586226,Music Editor,Joe Deveau,
56d99807c3a3681e500206c1,Camera,0,1586227,Camera Operator,Daniel Carter,
56d9983dc3a3681e500206d2,Sound,0,1337462,Sound Editor,Ryan Collison,
56d99850c3a3682cef0118f8,Sound,0,1532873,Sound Editor,Jonathan Fang,
56d99864c3a3682cef011900,Sound,2,1390523,Sound Editor,Sean Garnhart,
56d99875c3a3681e4402553d,Editing,0,1547520,Dialogue Editor,Bill Orrico,
